"Kód obce";PSČ;"Doručovacia pošta";"platné od";"platné do"
920303997;47001;"Česká Lípa 1";2018-07-31;
920300278;47001;"Česká Lípa 1";2018-07-31;
920303849;47001;"Česká Lípa 1";2018-07-31;
920300278;47001;"Česká Lípa 1";2018-07-31;
920305405;47001;"Česká Lípa 1";2018-07-31;
920300278;47001;"Česká Lípa 1";2018-07-31;
920300278;47001;"Česká Lípa 1";2018-07-31;
920300278;47001;"Česká Lípa 1";2018-07-31;
920305520;47001;"Česká Lípa 1";2018-07-31;
920300278;47001;"Česká Lípa 1";2018-07-31;
920302546;47002;"Česká Lípa 2";2018-07-31;
920303081;47002;"Česká Lípa 2";2018-07-31;
920306326;47002;"Česká Lípa 2";2018-07-31;
920306228;47002;"Česká Lípa 2";2018-07-31;
920306326;47002;"Česká Lípa 2";2018-07-31;
920305520;47002;"Česká Lípa 2";2018-07-31;
920306228;47002;"Česká Lípa 2";2018-07-31;
920303268;47002;"Česká Lípa 2";2018-07-31;
920306228;47002;"Česká Lípa 2";2018-07-31;
920302546;47002;"Česká Lípa 2";2018-07-31;
920305930;47002;"Česká Lípa 2";2018-07-31;
920300278;47002;"Česká Lípa 2";2018-07-31;
920303849;47002;"Česká Lípa 2";2018-07-31;
920306590;47002;"Česká Lípa 2";2018-07-31;
920306326;47002;"Česká Lípa 2";2018-07-31;
920306590;47002;"Česká Lípa 2";2018-07-31;
920303206;47002;"Česká Lípa 2";2018-07-31;
920303206;47002;"Česká Lípa 2";2018-07-31;
920303206;47002;"Česká Lípa 2";2018-07-31;
920306217;47002;"Česká Lípa 2";2018-07-31;
920306326;47002;"Česká Lípa 2";2018-07-31;
920305551;47002;"Česká Lípa 2";2018-07-31;
920306326;47002;"Česká Lípa 2";2018-07-31;
920306228;47002;"Česká Lípa 2";2018-07-31;
920300278;47002;"Česká Lípa 2";2018-07-31;
920306217;47002;"Česká Lípa 2";2018-07-31;
920305551;47002;"Česká Lípa 2";2018-07-31;
920303206;47002;"Česká Lípa 2";2018-07-31;
920306590;47002;"Česká Lípa 2";2018-07-31;
920305551;47002;"Česká Lípa 2";2018-07-31;
920300278;47002;"Česká Lípa 2";2018-07-31;
920301124;47002;"Česká Lípa 2";2018-07-31;
920306590;47002;"Česká Lípa 2";2018-07-31;
920306590;47002;"Česká Lípa 2";2018-07-31;
920303206;47002;"Česká Lípa 2";2018-07-31;
920305520;47002;"Česká Lípa 2";2018-07-31;
920306228;47002;"Česká Lípa 2";2018-07-31;
920302546;47002;"Česká Lípa 2";2018-07-31;
920300278;47006;"Česká Lípa 6";2018-07-31;
920300278;47006;"Česká Lípa 6";2018-07-31;
920302856;54956;"Česká Metuje";2018-07-31;
920302857;56185;"Česká Rybná u Žamberka";2018-07-31;
920306361;55203;"Česká Skalice";2018-07-31;
920304968;55203;"Česká Skalice";2018-07-31;
920302373;55203;"Česká Skalice";2018-07-31;
920304153;55203;"Česká Skalice";2018-07-31;
920301188;55203;"Česká Skalice";2018-07-31;
920301188;55203;"Česká Skalice";2018-07-31;
920306175;55203;"Česká Skalice";2018-07-31;
920304968;55203;"Česká Skalice";2018-07-31;
920305547;55203;"Česká Skalice";2018-07-31;
920301188;55203;"Česká Skalice";2018-07-31;
920306361;55203;"Česká Skalice";2018-07-31;
920304460;55203;"Česká Skalice";2018-07-31;
920306479;55203;"Česká Skalice";2018-07-31;
920306479;55203;"Česká Skalice";2018-07-31;
920301188;55203;"Česká Skalice";2018-07-31;
920301188;55203;"Česká Skalice";2018-07-31;
920305965;55203;"Česká Skalice";2018-07-31;
920301188;55203;"Česká Skalice";2018-07-31;
920305245;55203;"Česká Skalice";2018-07-31;
920300442;56002;"Česká Třebová 2";2018-07-31;
920300442;56002;"Česká Třebová 2";2018-07-31;
920306049;56002;"Česká Třebová 2";2018-07-31;
920300442;56002;"Česká Třebová 2";2018-07-31;
920305219;56002;"Česká Třebová 2";2018-07-31;
920305279;56002;"Česká Třebová 2";2018-07-31;
920300442;56002;"Česká Třebová 2";2018-07-31;
920300442;56002;"Česká Třebová 2";2018-07-31;
920300442;56002;"Česká Třebová 2";2018-07-31;
920305026;56002;"Česká Třebová 2";2018-07-31;
920304495;56002;"Česká Třebová 2";2018-07-31;
920304495;56002;"Česká Třebová 2";2018-07-31;
920300443;79081;"Česká Ves";2018-07-31;
511340;98503;"České Brezovo";2010-01-01;
582051;98503;"České Brezovo";2010-01-01;
920303332;37001;"České Budějovice 1";2018-07-31;
920301958;37001;"České Budějovice 1";2018-07-31;
920302167;37001;"České Budějovice 1";2018-07-31;
920303220;37001;"České Budějovice 1";2018-07-31;
920302167;37001;"České Budějovice 1";2018-07-31;
920306102;37001;"České Budějovice 1";2018-07-31;
920300835;37001;"České Budějovice 1";2018-07-31;
920302167;37001;"České Budějovice 1";2018-07-31;
920303220;37001;"České Budějovice 1";2018-07-31;
920306254;37001;"České Budějovice 1";2018-07-31;
920303220;37001;"České Budějovice 1";2018-07-31;
920300954;37001;"České Budějovice 1";2018-07-31;
920306750;37001;"České Budějovice 1";2018-07-31;
920301958;37001;"České Budějovice 1";2018-07-31;
920300835;37001;"České Budějovice 1";2018-07-31;
920301958;37001;"České Budějovice 1";2018-07-31;
920300011;37001;"České Budějovice 1";2018-07-31;
920300011;37001;"České Budějovice 1";2018-07-31;
920300011;37001;"České Budějovice 1";2018-07-31;
920300011;37001;"České Budějovice 1";2018-07-31;
920300011;37001;"České Budějovice 1";2018-07-31;
920300011;37001;"České Budějovice 1";2018-07-31;
920300011;37001;"České Budějovice 1";2018-07-31;
920301958;37001;"České Budějovice 1";2018-07-31;
920305874;37010;"České Budějovice 10";2018-07-31;
920301341;37010;"České Budějovice 10";2018-07-31;
920300011;37010;"České Budějovice 10";2018-07-31;
920300011;37010;"České Budějovice 10";2018-07-31;
920300011;37011;"České Budějovice 11";2018-07-31;
920300011;37004;"České Budějovice 4";2018-07-31;
920300011;37004;"České Budějovice 4";2018-07-31;
920300011;37004;"České Budějovice 4";2018-07-31;
920300011;37004;"České Budějovice 4";2018-07-31;
920300011;37005;"České Budějovice 5";2018-07-31;
920304035;37006;"České Budějovice 6";2018-07-31;
920300904;37006;"České Budějovice 6";2018-07-31;
920303034;37006;"České Budějovice 6";2018-07-31;
920303155;37006;"České Budějovice 6";2018-07-31;
920306686;37006;"České Budějovice 6";2018-07-31;
920300413;37006;"České Budějovice 6";2018-07-31;
920301216;37006;"České Budějovice 6";2018-07-31;
920304035;37006;"České Budějovice 6";2018-07-31;
920304035;37006;"České Budějovice 6";2018-07-31;
920304035;37006;"České Budějovice 6";2018-07-31;
920304475;37006;"České Budějovice 6";2018-07-31;
920302600;37006;"České Budějovice 6";2018-07-31;
920300011;37006;"České Budějovice 6";2018-07-31;
920300011;37006;"České Budějovice 6";2018-07-31;
920300011;37006;"České Budějovice 6";2018-07-31;
920300904;37006;"České Budějovice 6";2018-07-31;
920303083;37006;"České Budějovice 6";2018-07-31;
920303034;37007;"České Budějovice 7";2018-07-31;
920303664;37007;"České Budějovice 7";2018-07-31;
920303155;37007;"České Budějovice 7";2018-07-31;
920303038;37007;"České Budějovice 7";2018-07-31;
920303664;37007;"České Budějovice 7";2018-07-31;
920303664;37007;"České Budějovice 7";2018-07-31;
920304829;37007;"České Budějovice 7";2018-07-31;
920303664;37007;"České Budějovice 7";2018-07-31;
920304475;37007;"České Budějovice 7";2018-07-31;
920306010;37007;"České Budějovice 7";2018-07-31;
920302600;37007;"České Budějovice 7";2018-07-31;
920305172;37007;"České Budějovice 7";2018-07-31;
920303664;37007;"České Budějovice 7";2018-07-31;
920303664;37007;"České Budějovice 7";2018-07-31;
920300011;37007;"České Budějovice 7";2018-07-31;
920303038;37007;"České Budějovice 7";2018-07-31;
920303664;37007;"České Budějovice 7";2018-07-31;
920303664;37007;"České Budějovice 7";2018-07-31;
920305247;37007;"České Budějovice 7";2018-07-31;
920303664;37007;"České Budějovice 7";2018-07-31;
920303034;37008;"České Budějovice 8";2018-07-31;
920306686;37008;"České Budějovice 8";2018-07-31;
920300413;37008;"České Budějovice 8";2018-07-31;
920304475;37008;"České Budějovice 8";2018-07-31;
920300011;37008;"České Budějovice 8";2018-07-31;
920300011;37008;"České Budějovice 8";2018-07-31;
920302858;56552;"České Heřmanice";2018-07-31;
920302227;56114;"České Libchavy";2018-07-31;
920304033;51771;"České Meziříčí";2018-07-31;
920306178;51771;"České Meziříčí";2018-07-31;
920304620;51771;"České Meziříčí";2018-07-31;
920300703;51771;"České Meziříčí";2018-07-31;
920304033;51771;"České Meziříčí";2018-07-31;
920304413;51771;"České Meziříčí";2018-07-31;
920305145;51771;"České Meziříčí";2018-07-31;
920300703;51771;"České Meziříčí";2018-07-31;
920303866;51771;"České Meziříčí";2018-07-31;
920304620;51771;"České Meziříčí";2018-07-31;
920301890;51771;"České Meziříčí";2018-07-31;
920300703;51771;"České Meziříčí";2018-07-31;
920304033;51771;"České Meziříčí";2018-07-31;
920302861;37810;"České Velenice";2018-07-31;
920302043;28201;"Český Brod";2018-07-31;
920303033;28201;"Český Brod";2018-07-31;
920303488;28201;"Český Brod";2018-07-31;
920303721;28201;"Český Brod";2018-07-31;
920306100;28201;"Český Brod";2018-07-31;
920303721;28201;"Český Brod";2018-07-31;
920305021;28201;"Český Brod";2018-07-31;
920300077;28201;"Český Brod";2018-07-31;
920303338;28201;"Český Brod";2018-07-31;
920305021;28201;"Český Brod";2018-07-31;
920302067;28201;"Český Brod";2018-07-31;
920303488;28201;"Český Brod";2018-07-31;
920302698;28201;"Český Brod";2018-07-31;
920304295;28201;"Český Brod";2018-07-31;
920305801;28201;"Český Brod";2018-07-31;
920303721;28201;"Český Brod";2018-07-31;
920302067;28201;"Český Brod";2018-07-31;
920303488;28201;"Český Brod";2018-07-31;
920300077;28201;"Český Brod";2018-07-31;
920305020;28201;"Český Brod";2018-07-31;
920305021;28201;"Český Brod";2018-07-31;
920303721;28201;"Český Brod";2018-07-31;
920303957;28201;"Český Brod";2018-07-31;
920304438;28201;"Český Brod";2018-07-31;
920300077;28201;"Český Brod";2018-07-31;
920302501;46343;"Český Dub";2018-07-31;
920302501;46343;"Český Dub";2018-07-31;
920303746;46343;"Český Dub";2018-07-31;
920305596;46343;"Český Dub";2018-07-31;
920301189;46343;"Český Dub";2018-07-31;
920301189;46343;"Český Dub";2018-07-31;
920301189;46343;"Český Dub";2018-07-31;
920304955;46343;"Český Dub";2018-07-31;
920302501;46343;"Český Dub";2018-07-31;
920306132;46343;"Český Dub";2018-07-31;
920301189;46343;"Český Dub";2018-07-31;
920304955;46343;"Český Dub";2018-07-31;
920302501;46343;"Český Dub";2018-07-31;
920302501;46343;"Český Dub";2018-07-31;
920305620;46343;"Český Dub";2018-07-31;
920303746;46343;"Český Dub";2018-07-31;
920301189;46343;"Český Dub";2018-07-31;
920301189;46343;"Český Dub";2018-07-31;
920305596;46343;"Český Dub";2018-07-31;
920305596;46343;"Český Dub";2018-07-31;
920301189;46343;"Český Dub";2018-07-31;
920302501;46343;"Český Dub";2018-07-31;
920301189;46343;"Český Dub";2018-07-31;
920301189;46343;"Český Dub";2018-07-31;
920302501;46343;"Český Dub";2018-07-31;
920305596;46343;"Český Dub";2018-07-31;
920305596;46343;"Český Dub";2018-07-31;
920305596;46343;"Český Dub";2018-07-31;
920304955;46343;"Český Dub";2018-07-31;
920304955;46343;"Český Dub";2018-07-31;
920304694;46343;"Český Dub";2018-07-31;
920305596;46343;"Český Dub";2018-07-31;
920302501;46343;"Český Dub";2018-07-31;
920302501;46343;"Český Dub";2018-07-31;
920304955;46343;"Český Dub";2018-07-31;
920301189;46343;"Český Dub";2018-07-31;
920301189;46343;"Český Dub";2018-07-31;
920301189;46343;"Český Dub";2018-07-31;
920301189;46343;"Český Dub";2018-07-31;
920305596;46343;"Český Dub";2018-07-31;
920301189;46343;"Český Dub";2018-07-31;
920301189;46343;"Český Dub";2018-07-31;
920303306;38101;"Český Krumlov 1";2018-07-31;
920302557;38101;"Český Krumlov 1";2018-07-31;
920302557;38101;"Český Krumlov 1";2018-07-31;
920303306;38101;"Český Krumlov 1";2018-07-31;
920305013;38101;"Český Krumlov 1";2018-07-31;
920301402;38101;"Český Krumlov 1";2018-07-31;
920300178;38101;"Český Krumlov 1";2018-07-31;
920300178;38101;"Český Krumlov 1";2018-07-31;
920300383;38101;"Český Krumlov 1";2018-07-31;
920300383;38101;"Český Krumlov 1";2018-07-31;
920300178;38101;"Český Krumlov 1";2018-07-31;
920300383;38101;"Český Krumlov 1";2018-07-31;
920302581;38101;"Český Krumlov 1";2018-07-31;
920300383;38101;"Český Krumlov 1";2018-07-31;
920300383;38101;"Český Krumlov 1";2018-07-31;
920302557;38101;"Český Krumlov 1";2018-07-31;
920305013;38101;"Český Krumlov 1";2018-07-31;
920300178;38101;"Český Krumlov 1";2018-07-31;
920301402;38101;"Český Krumlov 1";2018-07-31;
920305013;38101;"Český Krumlov 1";2018-07-31;
920300178;38101;"Český Krumlov 1";2018-07-31;
920300178;38101;"Český Krumlov 1";2018-07-31;
920305013;38101;"Český Krumlov 1";2018-07-31;
920303518;38101;"Český Krumlov 1";2018-07-31;
920303518;38101;"Český Krumlov 1";2018-07-31;
920301402;38101;"Český Krumlov 1";2018-07-31;
920305013;38101;"Český Krumlov 1";2018-07-31;
920300178;38101;"Český Krumlov 1";2018-07-31;
920303306;38101;"Český Krumlov 1";2018-07-31;
920306293;38101;"Český Krumlov 1";2018-07-31;
920305198;38101;"Český Krumlov 1";2018-07-31;
920305017;38101;"Český Krumlov 1";2018-07-31;
920305013;38101;"Český Krumlov 1";2018-07-31;
920300178;38101;"Český Krumlov 1";2018-07-31;
920305013;38101;"Český Krumlov 1";2018-07-31;
920302557;38101;"Český Krumlov 1";2018-07-31;
920301402;38101;"Český Krumlov 1";2018-07-31;
920304276;38101;"Český Krumlov 1";2018-07-31;
920300383;38101;"Český Krumlov 1";2018-07-31;
920306293;38101;"Český Krumlov 1";2018-07-31;
920305424;38101;"Český Krumlov 1";2018-07-31;
920302557;38101;"Český Krumlov 1";2018-07-31;
920300383;38101;"Český Krumlov 1";2018-07-31;
920302557;38101;"Český Krumlov 1";2018-07-31;
920305013;38101;"Český Krumlov 1";2018-07-31;
920300178;38101;"Český Krumlov 1";2018-07-31;
920300178;38101;"Český Krumlov 1";2018-07-31;
920303306;38101;"Český Krumlov 1";2018-07-31;
920303306;38101;"Český Krumlov 1";2018-07-31;
920301402;38101;"Český Krumlov 1";2018-07-31;
920303518;38101;"Český Krumlov 1";2018-07-31;
920301402;38101;"Český Krumlov 1";2018-07-31;
920302862;37883;"Český Rudolec";2018-07-31;
920300082;73701;"Český Těšín 1";2018-07-31;
920300082;73701;"Český Těšín 1";2018-07-31;
920300082;73701;"Český Těšín 1";2018-07-31;
920300082;73562;"Český Těšín 6";2018-07-31;
920300082;73562;"Český Těšín 6";2018-07-31;
920300082;73562;"Český Těšín 6";2018-07-31;
920300082;73562;"Český Těšín 6";2018-07-31;
920302864;38719;Čestice;2018-07-31;
920303059;38719;Čestice;2018-07-31;
920304544;38719;Čestice;2018-07-31;
920302864;38719;Čestice;2018-07-31;
920302864;38719;Čestice;2018-07-31;
920305858;38719;Čestice;2018-07-31;
920302864;38719;Čestice;2018-07-31;
920305858;38719;Čestice;2018-07-31;
920303059;38719;Čestice;2018-07-31;
920301268;38719;Čestice;2018-07-31;
920306209;38719;Čestice;2018-07-31;
920301268;38719;Čestice;2018-07-31;
920301268;38719;Čestice;2018-07-31;
920303310;38719;Čestice;2018-07-31;
920305897;38719;Čestice;2018-07-31;
920304491;38719;Čestice;2018-07-31;
920306691;38719;Čestice;2018-07-31;
920306691;38719;Čestice;2018-07-31;
920302864;38719;Čestice;2018-07-31;
920302864;38719;Čestice;2018-07-31;
920302866;28510;Čestín;2018-07-31;
528277;07671;Čičarovce;2010-01-01;
920301191;38771;Číčenice;2018-07-31;
501093;94619;Číčov;2010-01-01;
501191;94619;Číčov;2010-01-01;
501379;94619;Číčov;2010-01-01;
528188;07643;"Čierna nad Tisou";2010-01-01;
528285;07643;"Čierna nad Tisou";2010-01-01;
528293;07643;"Čierna nad Tisou";2010-01-01;
503690;92506;"Čierna Voda";2010-01-01;
509159;02313;"Čierne pri Čadci";2010-01-01;
508527;97652;"Čierny Balog";2010-01-01;
503703;92508;"Čierny Brod";2010-01-01;
500160;95161;Čifáre;2010-01-01;
555967;95161;Čifáre;2010-01-01;
920302871;58287;Číhošť;2018-07-31;
920302874;67578;Čikov;2018-07-31;
501468;93008;"Čiližská Radvaň";2010-01-01;
501531;93008;"Čiližská Radvaň";2010-01-01;
920304447;39804;Čimelice;2018-07-31;
920301584;39804;Čimelice;2018-07-31;
920306615;39804;Čimelice;2018-07-31;
920301586;39804;Čimelice;2018-07-31;
920301193;39804;Čimelice;2018-07-31;
920305916;39804;Čimelice;2018-07-31;
920302071;39804;Čimelice;2018-07-31;
920301584;39804;Čimelice;2018-07-31;
920301193;39804;Čimelice;2018-07-31;
920301586;39804;Čimelice;2018-07-31;
920301589;39804;Čimelice;2018-07-31;
920301586;39804;Čimelice;2018-07-31;
920304517;39804;Čimelice;2018-07-31;
920301586;39804;Čimelice;2018-07-31;
920304531;39804;Čimelice;2018-07-31;
920306615;39804;Čimelice;2018-07-31;
920302071;39804;Čimelice;2018-07-31;
920301586;39804;Čimelice;2018-07-31;
920303296;39804;Čimelice;2018-07-31;
920303853;39804;Čimelice;2018-07-31;
920301584;39804;Čimelice;2018-07-31;
920304366;39804;Čimelice;2018-07-31;
920301586;39804;Čimelice;2018-07-31;
920301584;39804;Čimelice;2018-07-31;
920305372;39804;Čimelice;2018-07-31;
920303865;39804;Čimelice;2018-07-31;
920301586;39804;Čimelice;2018-07-31;
920301589;39804;Čimelice;2018-07-31;
920304949;39804;Čimelice;2018-07-31;
920301586;39804;Čimelice;2018-07-31;
920301589;39804;Čimelice;2018-07-31;
920301589;39804;Čimelice;2018-07-31;
920303865;39804;Čimelice;2018-07-31;
920301584;39804;Čimelice;2018-07-31;
920301589;39804;Čimelice;2018-07-31;
920301586;39804;Čimelice;2018-07-31;
920305117;39804;Čimelice;2018-07-31;
920301584;39804;Čimelice;2018-07-31;
920306615;39804;Čimelice;2018-07-31;
920302623;39804;Čimelice;2018-07-31;
920301584;39804;Čimelice;2018-07-31;
920304517;39804;Čimelice;2018-07-31;
920301584;39804;Čimelice;2018-07-31;
920305372;39804;Čimelice;2018-07-31;
920305372;39804;Čimelice;2018-07-31;
920302878;37832;Číměř;2018-07-31;
526673;06542;Čirč;2010-01-01;
526932;06542;Čirč;2010-01-01;
526991;06542;Čirč;2010-01-01;
920301195;25204;Čisovice;2018-07-31;
920302885;51235;"Čistá u Horek";2018-07-31;
920302884;56956;"Čistá u Litomyšle";2018-07-31;
920302882;29423;"Čistá u Mladé Boleslavě";2018-07-31;
920304843;29423;"Čistá u Mladé Boleslavě";2018-07-31;
920302883;27034;"Čistá u Rakovníka";2018-07-31;
920305649;27034;"Čistá u Rakovníka";2018-07-31;
920302883;27034;"Čistá u Rakovníka";2018-07-31;
920305943;27034;"Čistá u Rakovníka";2018-07-31;
920302883;27034;"Čistá u Rakovníka";2018-07-31;
920305649;27034;"Čistá u Rakovníka";2018-07-31;
920302883;27034;"Čistá u Rakovníka";2018-07-31;
920302695;27034;"Čistá u Rakovníka";2018-07-31;
920302883;27034;"Čistá u Rakovníka";2018-07-31;
920305943;27034;"Čistá u Rakovníka";2018-07-31;
920305649;27034;"Čistá u Rakovníka";2018-07-31;
920302883;27034;"Čistá u Rakovníka";2018-07-31;
920306143;27034;"Čistá u Rakovníka";2018-07-31;
920302883;27034;"Čistá u Rakovníka";2018-07-31;
920302883;27034;"Čistá u Rakovníka";2018-07-31;
514624;98043;Číž;2010-01-01;
920302887;33564;"Čížkov u Blovic";2018-07-31;
920301199;41112;Čížkovice;2018-07-31;
920301200;39831;Čížová;2018-07-31;
920306233;38481;Čkyně;2018-07-31;
920305073;38481;Čkyně;2018-07-31;
920301135;38481;Čkyně;2018-07-31;
920301201;38481;Čkyně;2018-07-31;
920305580;38481;Čkyně;2018-07-31;
920306233;38481;Čkyně;2018-07-31;
920301201;38481;Čkyně;2018-07-31;
920305073;38481;Čkyně;2018-07-31;
920306233;38481;Čkyně;2018-07-31;
920305073;38481;Čkyně;2018-07-31;
920301201;38481;Čkyně;2018-07-31;
920301135;38481;Čkyně;2018-07-31;
920301201;38481;Čkyně;2018-07-31;
920301135;38481;Čkyně;2018-07-31;
920301201;38481;Čkyně;2018-07-31;
920301201;38481;Čkyně;2018-07-31;
920306233;38481;Čkyně;2018-07-31;
920305073;38481;Čkyně;2018-07-31;
920301135;38481;Čkyně;2018-07-31;
920304029;38481;Čkyně;2018-07-31;
920301201;38481;Čkyně;2018-07-31;
920302561;38481;Čkyně;2018-07-31;
